p_id,sequence,p_pred,generator,rule,posterior,m_pred,correct
11,11000110,0,analyst,"else_(patternCont_(x), else_(conform_(x, 4), '0'))",0.7837870468089655,0,True
11,01000000,0,analyst,"else_(patternCont_(x), else_(conform_(x, 4), '0'))",0.7837870468089655,0,True
11,10000001,1,analyst,"else_(patternCont_(x), else_(conform_(x, 4), '0'))",0.7837870468089655,0,False
11,01010101,0,analyst,"else_(patternCont_(x), else_(conform_(x, 4), '0'))",0.7837870468089655,0,True
11,01011110,1,analyst,"else_(patternCont_(x), else_(conform_(x, 4), '0'))",0.7837870468089655,1,True
11,01000101,0,analyst,"else_(patternCont_(x), else_(conform_(x, 4), '0'))",0.7837870468089655,0,True
11,11111101,1,analyst,"else_(patternCont_(x), else_(conform_(x, 4), '0'))",0.7837870468089655,1,True
11,10000101,0,analyst,"else_(patternCont_(x), else_(conform_(x, 4), '0'))",0.7837870468089655,0,True
11,00110101,0,analyst,"else_(patternCont_(x), else_(conform_(x, 4), '0'))",0.7837870468089655,0,True
11,10000000,0,analyst,"else_(patternCont_(x), else_(conform_(x, 4), '0'))",0.7837870468089655,0,True
11,10100000,0,analyst,"else_(patternCont_(x), else_(conform_(x, 4), '0'))",0.7837870468089655,0,True
11,10100111,1,analyst,"else_(patternCont_(x), else_(conform_(x, 4), '0'))",0.7837870468089655,1,True
11,11111010,1,analyst,"else_(patternCont_(x), else_(conform_(x, 4), '0'))",0.7837870468089655,1,True
12,00110101,0,bingo,"else_(conform_(x, 2), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 0))))",0.44887071706270226,0,True
12,00110110,0,bingo,"else_(conform_(x, 2), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 0))))",0.44887071706270226,0,True
12,01000001,1,bingo,"else_(conform_(x, 2), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 0))))",0.44887071706270226,1,True
12,01011110,1,bingo,"else_(conform_(x, 2), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 0))))",0.44887071706270226,1,True
12,11010010,1,bingo,"else_(conform_(x, 2), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 0))))",0.44887071706270226,1,True
12,10100111,1,bingo,"else_(conform_(x, 2), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 0))))",0.44887071706270226,1,True
12,01110010,1,bingo,"else_(conform_(x, 2), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 0))))",0.44887071706270226,0,False
12,11010000,0,bingo,"else_(conform_(x, 2), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 0))))",0.44887071706270226,0,True
12,11011001,1,bingo,"else_(conform_(x, 2), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 0))))",0.44887071706270226,1,True
12,11110010,0,bingo,"else_(conform_(x, 2), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 0))))",0.44887071706270226,1,False
12,01001011,0,bingo,"else_(conform_(x, 2), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 0))))",0.44887071706270226,0,True
12,10000101,0,bingo,"else_(conform_(x, 2), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 0))))",0.44887071706270226,0,True
12,00111111,0,bingo,"else_(conform_(x, 2), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 0))))",0.44887071706270226,0,True
12,11001101,0,bingo,"else_(conform_(x, 2), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 0))))",0.44887071706270226,1,False
12,10000000,0,bingo,"else_(conform_(x, 2), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 0))))",0.44887071706270226,0,True
12,11000110,1,bingo,"else_(conform_(x, 2), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 0))))",0.44887071706270226,1,True
12,11011111,1,bingo,"else_(conform_(x, 2), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 0))))",0.44887071706270226,1,True
12,01011101,1,bingo,"else_(conform_(x, 2), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 0))))",0.44887071706270226,1,True
13,00001101,1,analyst,'1',1.0,1,True
13,10100111,1,analyst,'1',1.0,1,True
13,01000101,1,analyst,'1',1.0,1,True
13,11010010,1,analyst,'1',1.0,1,True
13,01111111,1,analyst,'1',1.0,1,True
13,01010101,1,analyst,'1',1.0,1,True
13,10100110,1,analyst,'1',1.0,1,True
13,01101010,1,analyst,'1',1.0,1,True
13,10000001,1,analyst,'1',1.0,1,True
13,10110100,1,analyst,'1',1.0,1,True
13,10100000,1,analyst,'1',1.0,1,True
13,01011110,1,analyst,'1',1.0,1,True
13,11011001,1,analyst,'1',1.0,1,True
13,11000110,1,analyst,'1',1.0,1,True
13,10111111,1,analyst,'1',1.0,1,True
13,00101111,1,analyst,'1',1.0,1,True
13,01010010,1,analyst,'1',1.0,1,True
13,11111010,1,analyst,'1',1.0,1,True
14,01011110,1,stock,"else_(patternCont_(x), else_(balance_(x, 3), '1'))",0.3789221288253762,1,True
14,10000001,1,stock,"else_(patternCont_(x), else_(balance_(x, 3), '1'))",0.3789221288253762,1,True
14,11111101,0,stock,"else_(patternCont_(x), else_(balance_(x, 3), '1'))",0.3789221288253762,0,True
14,10101010,0,stock,"else_(patternCont_(x), else_(balance_(x, 3), '1'))",0.3789221288253762,1,False
14,10100111,0,stock,"else_(patternCont_(x), else_(balance_(x, 3), '1'))",0.3789221288253762,1,False
14,11010010,0,stock,"else_(patternCont_(x), else_(balance_(x, 3), '1'))",0.3789221288253762,1,False
14,10001010,1,stock,"else_(patternCont_(x), else_(balance_(x, 3), '1'))",0.3789221288253762,1,True
14,01000001,0,stock,"else_(patternCont_(x), else_(balance_(x, 3), '1'))",0.3789221288253762,1,False
14,11111010,0,stock,"else_(patternCont_(x), else_(balance_(x, 3), '1'))",0.3789221288253762,0,True
14,11000000,1,stock,"else_(patternCont_(x), else_(balance_(x, 3), '1'))",0.3789221288253762,1,True
14,01111111,0,stock,"else_(patternCont_(x), else_(balance_(x, 3), '1'))",0.3789221288253762,0,True
14,11000110,1,stock,"else_(patternCont_(x), else_(balance_(x, 3), '1'))",0.3789221288253762,1,True
14,01000101,1,stock,"else_(patternCont_(x), else_(balance_(x, 3), '1'))",0.3789221288253762,1,True
14,10100000,1,stock,"else_(patternCont_(x), else_(balance_(x, 3), '1'))",0.3789221288253762,1,True
14,11101010,1,stock,"else_(patternCont_(x), else_(balance_(x, 3), '1'))",0.3789221288253762,1,True
14,00110101,1,stock,"else_(patternCont_(x), else_(balance_(x, 3), '1'))",0.3789221288253762,1,True
14,01001011,0,stock,"else_(patternCont_(x), else_(balance_(x, 3), '1'))",0.3789221288253762,0,True
14,11010000,1,stock,"else_(patternCont_(x), else_(balance_(x, 3), '1'))",0.3789221288253762,1,True
15,10100110,1,bingo,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.9512452116820972,1,True
15,11011001,0,bingo,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.9512452116820972,0,True
15,11001101,0,bingo,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.9512452116820972,0,True
15,01000101,1,bingo,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.9512452116820972,1,True
15,11111101,0,bingo,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.9512452116820972,0,True
15,01010111,0,bingo,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.9512452116820972,0,True
15,10000000,1,bingo,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.9512452116820972,1,True
15,11110010,0,bingo,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.9512452116820972,0,True
15,11111010,0,bingo,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.9512452116820972,0,True
15,10100000,1,bingo,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.9512452116820972,1,True
15,00110110,1,bingo,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.9512452116820972,1,True
15,10001010,1,bingo,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.9512452116820972,1,True
15,11000000,1,bingo,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.9512452116820972,1,True
15,01011110,0,bingo,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.9512452116820972,0,True
15,10110100,1,bingo,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.9512452116820972,1,True
15,00101111,0,bingo,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.9512452116820972,0,True
15,11010010,1,bingo,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.9512452116820972,1,True
